image_id,product_id,brand,product_name,bpom_id,image_url,image_path,source_url,source_domain,marketplace,listing_url,listing_title,seller_name,review_url,review_rating,review_text,review_date,evidence_keyword,evidence_level,evidence_score,label,ocr_text,ocr_brand_score,ocr_product_name_score,ocr_size_match,ocr_bpom_id,bpom_match_status,md5_hash,phash,download_status,rejection_reason,source_type,search_query,width,height,file_size,downloaded_at
0d6ce43c1b1c,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://www.tiktok.com/api/img/?itemId=7260023285839039750&location=0&aid=1988,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7260023285839039750&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:38:23.453499+00:00
e00576296d9b,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/owRBAypIUb5DACfPg0QLDfEVFEARBAVrQEisAE~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=EmsCq54qAWRSU3Lvo%2Bxe4boObNg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/owRBAypIUb5DACfPg0QLDfEVFEARBAVrQEisAE~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=EmsCq54qAWRSU3Lvo%2Bxe4boObNg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:38:32.881749+00:00
3fccbc508880,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocvFEkanSAA4EYVCGX5QIP5BKirAEBEiIIWwv~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=AB9wdi0jnHjrzzcmy4UvzXq5cjw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocvFEkanSAA4EYVCGX5QIP5BKirAEBEiIIWwv~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=AB9wdi0jnHjrzzcmy4UvzXq5cjw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:38:42.136550+00:00
decd67b2f996,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oImCoEVefLUTLIAUIwh4jNuGAIkIq5KeqFlbQz~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=txW1fjKRHaohkbW9p%2BiwZa7LtZo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oImCoEVefLUTLIAUIwh4jNuGAIkIq5KeqFlbQz~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=txW1fjKRHaohkbW9p%2BiwZa7LtZo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:38:51.413856+00:00
480e83446de4,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ocRPj6B3hBBIEAlcxACONiuz1AjIuiEaAGAAy~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=kQymWTR3Rig%2F0Ov%2FRHUZOfsCW7A%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ocRPj6B3hBBIEAlcxACONiuz1AjIuiEaAGAAy~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=kQymWTR3Rig%2F0Ov%2FRHUZOfsCW7A%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:39:00.657257+00:00
7d924e3800c5,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oAqo7A4DTE3nTAhFEAA7zAEVIDtzfZ5AfjIRCe~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=6LCZi3MvaloRy56OeqVol8NTICE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oAqo7A4DTE3nTAhFEAA7zAEVIDtzfZ5AfjIRCe~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=6LCZi3MvaloRy56OeqVol8NTICE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:39:09.912293+00:00
4aec9880863b,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-p-0068/443fde0ac8454c7b835e128c56bc6c3b_1717507363~tplv-tiktokx-dmt-logom:tos-useast2a-v-0068/okV1AeoIi9QwvAjMA1AgjKWLeeF9K3ISCGYEgS.image?dr=9634&x-expires=1784160000&x-signature=jr4CWhxo7HZ2JpY%2B6RBP9tebzN8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p19-common-sign.tiktokcdn-us.com/tos-maliva-p-0068/443fde0ac8454c7b835e128c56bc6c3b_1717507363~tplv-tiktokx-dmt-logom:tos-useast2a-v-0068/okV1AeoIi9QwvAjMA1AgjKWLeeF9K3ISCGYEgS.image?dr=9634&x-expires=1784160000&x-signature=jr4CWhxo7HZ2JpY%2B6RBP9tebzN8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:39:19.170885+00:00
300507ef7dfd,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/okEvIAAAIoQNAZB0QiBQvPEVDhxCtiAwKzebBU~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=ODDTOHyMKNidO7AWk6AKW5ZuLXs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/okEvIAAAIoQNAZB0QiBQvPEVDhxCtiAwKzebBU~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=ODDTOHyMKNidO7AWk6AKW5ZuLXs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:39:29.943067+00:00
745c6590d459,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ogG8lOehAGxsSLAIbXPEA3kkIcgHkQLAjzDAee~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=wmgRamJXxqaNBcgnTXdBJUfZrXQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ogG8lOehAGxsSLAIbXPEA3kkIcgHkQLAjzDAee~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=wmgRamJXxqaNBcgnTXdBJUfZrXQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:39:39.274539+00:00
eef9d58a69d6,ROUND_LAB_PINE_CALMING_CICA_CLEANSER_NA26231200953,Round Lab,Pine Calming Cica Cleanser,NA26231200953,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-p-0068/8a57e3071ac04b798825de06836036c8_1626799321~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=PmcGNd%2BeWQbrsjUQwG2LxH6azSk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,www.tiktok.com,tiktok.com,,,,,,#stitch with @David🫧 YES ROUNDLAB ADA PALSUNYA ... This creamy foam cleanser uses deep sea water from Ulleungdo Island which is rich in natural minerals like calcium and magnesium.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p19-common-sign.tiktokcdn-us.com/tos-maliva-p-0068/8a57e3071ac04b798825de06836036c8_1626799321~tplv-tiktokx-origin.image?dr=9636&x-expires=1784160000&x-signature=PmcGNd%2BeWQbrsjUQwG2LxH6azSk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast8,counterfeit_evidence,https://www.tiktok.com/@beyondbeauty.id/video/7260023285839039750,,,,2026-08-15T14:39:48.570977+00:00
f251a16f3a9a,ANUA_PDRN_HYALURONIC_ACID_CAPSULE_100_SERUM_NA26250100251,Anua,PDRN Hyaluronic Acid Capsule 100 Serum,NA26250100251,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3762533726275493840,,https://www.instagram.com/p/DQ3QrBbk6Q8/,www.instagram.com,instagram.com,,,,,,"📢 Penting untuk kamu yang beli Anua PDRN Serum 10ml ... Penting untuk kamu yang beli Anua PDRN Serum 10ml! Serum nya nggak penuh? Kok tanpa box? Tenang bestie, bukan produk palsu kok!",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/p/DQ3QrBbk6Q8/,,,,2026-08-15T14:40:06.177233+00:00
7ab92fa565eb,ANUA_PDRN_HYALURONIC_ACID_CAPSULE_100_SERUM_NA26250100251,Anua,PDRN Hyaluronic Acid Capsule 100 Serum,NA26250100251,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3941933364213704336,,https://www.instagram.com/p/DQ3QrBbk6Q8/,www.instagram.com,instagram.com,,,,,,"📢 Penting untuk kamu yang beli Anua PDRN Serum 10ml ... Penting untuk kamu yang beli Anua PDRN Serum 10ml! Serum nya nggak penuh? Kok tanpa box? Tenang bestie, bukan produk palsu kok!",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/p/DQ3QrBbk6Q8/,,,,2026-08-15T14:40:07.520506+00:00
5be201e4100b,ANUA_PDRN_HYALURONIC_ACID_CAPSULE_100_SERUM_NA26250100251,Anua,PDRN Hyaluronic Acid Capsule 100 Serum,NA26250100251,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3951139099646321192,,https://www.instagram.com/p/DQ3QrBbk6Q8/,www.instagram.com,instagram.com,,,,,,"📢 Penting untuk kamu yang beli Anua PDRN Serum 10ml ... Penting untuk kamu yang beli Anua PDRN Serum 10ml! Serum nya nggak penuh? Kok tanpa box? Tenang bestie, bukan produk palsu kok!",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/p/DQ3QrBbk6Q8/,,,,2026-08-15T14:40:08.961021+00:00
4b5f308aeef0,ANUA_PDRN_HYALURONIC_ACID_CAPSULE_100_SERUM_NA26250100251,Anua,PDRN Hyaluronic Acid Capsule 100 Serum,NA26250100251,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3762533726602596931,,https://www.instagram.com/p/DQ3QrBbk6Q8/,www.instagram.com,instagram.com,,,,,,"📢 Penting untuk kamu yang beli Anua PDRN Serum 10ml ... Penting untuk kamu yang beli Anua PDRN Serum 10ml! Serum nya nggak penuh? Kok tanpa box? Tenang bestie, bukan produk palsu kok!",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/p/DQ3QrBbk6Q8/,,,,2026-08-15T14:40:10.203454+00:00
27305342e3a2,ARIUL_ARIUL_WATERMELON_HYDRO_VITAL_SUN_SERUM_NA26251700082,Ariul,Ariul Watermelon Hydro Vital Sun Serum,NA26251700082,https://moonglow.md/wp-content/uploads/2025/12/1000wx1000h_default-workingformat_null.jpg,,https://moonglow.md/en/products/ariul-watermelon-hydro-vital-sun-serum-spf50-pa-50ml/,moonglow.md,moonglow.md,,,,,,,,,,,rejected,,,,,,,,,failed,download_failed_after_3_retries: 405 Client Error: Method Not Allowed for url: https://moonglow.md/wp-content/uploads/2025/12/1000wx1000h_default-workingformat_null.jpg,genuine,Ariul Ariul Watermelon Hydro Vital Sun Serum official,,,,2026-08-15T14:39:52.497578+00:00
6d1fc2bff0c9,ARIUL_ARIUL_WATERMELON_HYDRO_VITAL_SUN_SERUM_NA26251700082,Ariul,Ariul Watermelon Hydro Vital Sun Serum,NA26251700082,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3775830088765087642,,https://www.instagram.com/reel/DRmcXXlEx-a/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Ariul Ariul Watermelon Hydro Vital Sun Serum official,,,,2026-08-15T14:40:02.902760+00:00
8574f52f82f7,ARIUL_ARIUL_WATERMELON_HYDRO_VITAL_SUN_SERUM_NA26251700082,Ariul,Ariul Watermelon Hydro Vital Sun Serum,NA26251700082,https://www.ariul.com/pic/item/ARWM013/247S41FD6DE720694053A98AA5C1406E5DCE.jpg,SafeCart_Dataset\images\genuine_reference\ARIUL_ARIUL_WATERMELON_HYDRO_VITAL_SUN_SERUM_NA26251700082\8574f52f82f7.jpg,http://www.ariul.com/global/item/detail/ARWM013,www.ariul.com,ariul.com,,,,,,,,,,,rejected,,,,,,,80012a4422f8fb011695af83e9002f3c,,rejected,too_small (247x247),genuine,Ariul Ariul Watermelon Hydro Vital Sun Serum official,247.0,247.0,21567.0,2026-08-15T14:40:04.744398+00:00
a274fc57b7dd,SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149,Senka,Perfect Whip Collagen in,NA22231200149,https://www.skincupid.us/cdn/shop/files/SHISEIDO_Senka_Perfect_Whip_Collagen_In_120g.jpg?v=1760352087,SafeCart_Dataset\images\genuine_reference\SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149\a274fc57b7dd.jpg,https://www.skincupid.us/products/shiseido-senka-perfect-whip-collagen-in-120g,www.skincupid.us,skincupid.us,,,,,,,,,,,rejected,,,,,,,e669fdc31a2616a7feb3c6da86687926,,rejected,too_blurry (score=7.2),genuine,Senka Perfect Whip Collagen in official,2000.0,2000.0,141797.0,2026-08-15T14:38:30.635801+00:00
ff2be311b182,SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149,Senka,Perfect Whip Collagen in,NA22231200149,https://www.tiktok.com/api/img/?itemId=7460110456527605014&location=0&aid=1988,,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,www.tiktok.com,tiktok.com,,,,,,"4-step pink skincare 🎀 @Senka by FineToday Perfect Whip ... Senka Perfect Whip Collagen review, Japanese skincare product, face ... palsu? Dengan Senka Perfect Whip, kamu bisa dapetin kulit ...",,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7460110456527605014&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,,,,2026-08-15T14:38:35.273307+00:00
67fbcfe712dc,SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149,Senka,Perfect Whip Collagen in,NA22231200149,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oI3PeVAQIRGAHQRLfUFW6heNVrSGGRK5QSg3em~tplv-tiktokx-dmt-logom:tos-alisg-i-0068/oUThHAGaIGJIACTreRAAQWALifPL0AfOclHGQe.image?dr=9634&x-expires=1786496400&x-signature=j2E6svEgE9FvBk2bKPgoImz91H0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,www.tiktok.com,tiktok.com,,,,,,"4-step pink skincare 🎀 @Senka by FineToday Perfect Whip ... Senka Perfect Whip Collagen review, Japanese skincare product, face ... palsu? Dengan Senka Perfect Whip, kamu bisa dapetin kulit ...",,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oI3PeVAQIRGAHQRLfUFW6heNVrSGGRK5QSg3em~tplv-tiktokx-dmt-logom:tos-alisg-i-0068/oUThHAGaIGJIACTreRAAQWALifPL0AfOclHGQe.image?dr=9634&x-expires=1786496400&x-signature=j2E6svEgE9FvBk2bKPgoImz91H0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,,,,2026-08-15T14:38:44.882665+00:00
976fee76828a,SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149,Senka,Perfect Whip Collagen in,NA22231200149,https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oE7TVv6sUx5AibBAKEBAaAmlp3AIYaqBiupju~tplv-tiktokx-origin.image?dr=9636&x-expires=1786496400&x-signature=fJqWbsRINr%2Bb6IOVccCQPLKHdto%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,www.tiktok.com,tiktok.com,,,,,,"4-step pink skincare 🎀 @Senka by FineToday Perfect Whip ... Senka Perfect Whip Collagen review, Japanese skincare product, face ... palsu? Dengan Senka Perfect Whip, kamu bisa dapetin kulit ...",,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oE7TVv6sUx5AibBAKEBAaAmlp3AIYaqBiupju~tplv-tiktokx-origin.image?dr=9636&x-expires=1786496400&x-signature=fJqWbsRINr%2Bb6IOVccCQPLKHdto%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,,,,2026-08-15T14:38:55.680751+00:00
57319ddd7c0b,SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149,Senka,Perfect Whip Collagen in,NA22231200149,https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/okeWYeIBwAEga4Q5JCuXGeAIGeA7LWARrKAkBQ~tplv-tiktokx-origin.image?dr=9636&x-expires=1786496400&x-signature=7xVfd2sNp40i6IfLG9itQNvksvA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,www.tiktok.com,tiktok.com,,,,,,"4-step pink skincare 🎀 @Senka by FineToday Perfect Whip ... Senka Perfect Whip Collagen review, Japanese skincare product, face ... palsu? Dengan Senka Perfect Whip, kamu bisa dapetin kulit ...",,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/okeWYeIBwAEga4Q5JCuXGeAIGeA7LWARrKAkBQ~tplv-tiktokx-origin.image?dr=9636&x-expires=1786496400&x-signature=7xVfd2sNp40i6IfLG9itQNvksvA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,,,,2026-08-15T14:39:04.945386+00:00
d68279122046,SENKA_PERFECT_WHIP_COLLAGEN_IN_NA22231200149,Senka,Perfect Whip Collagen in,NA22231200149,https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oQBwEkEDAifFNx7AjpoGCttICAFKfVAREuCkEg~tplv-tiktokx-origin.image?dr=9636&x-expires=1786496400&x-signature=PGMFfOiErrbjsC9Pyf19NgxmeWg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,www.tiktok.com,tiktok.com,,,,,,"4-step pink skincare 🎀 @Senka by FineToday Perfect Whip ... Senka Perfect Whip Collagen review, Japanese skincare product, face ... palsu? Dengan Senka Perfect Whip, kamu bisa dapetin kulit ...",,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oQBwEkEDAifFNx7AjpoGCttICAFKfVAREuCkEg~tplv-tiktokx-origin.image?dr=9636&x-expires=1786496400&x-signature=PGMFfOiErrbjsC9Pyf19NgxmeWg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@blueyoobin/video/7460110456527605014,,,,2026-08-15T14:39:14.180351+00:00
